SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
EASTPOWER,EQ,596.57,602.1,592.81,598.34,598.34,603.37,610707,365050109.25,22-FEB-2024,3399,INE77908401011
EASTPOWER,EQ,580.61,583.47,578.49,581.34,581.34,598.34,746598,433848097.8,23-FEB-2024,4154,INE77908401011
EASTPOWER,EQ,587.01,594.81,577.79,585.57,585.57,581.34,702466,411684882.41,26-FEB-2024,3909,INE77908401011
EASTPOWER,EQ,602.7,604.32,599.63,601.25,601.25,585.57,990018,595726831.2,27-FEB-2024,5507,INE77908401011
EASTPOWER,EQ,617.35,623.55,610.93,617.14,617.14,601.25,742629,458355569.66,28-FEB-2024,4132,INE77908401011
EASTPOWER,EQ,603.71,608.58,596.12,600.98,600.98,617.14,948210,570721277.6,29-FEB-2024,5274,INE77908401011
EASTPOWER,EQ,601.42,608.51,597.09,604.16,604.16,600.98,270177,162985175.84,01-MAR-2024,1507,INE77908401011
EASTPOWER,EQ,621.23,622.73,617.22,618.71,618.71,604.16,382463,236956226.53,04-MAR-2024,2131,INE77908401011
EASTPOWER,EQ,590.6,603.58,578.65,591.6,591.6,618.71,766176,453021991.36,05-MAR-2024,4263,INE77908401011
EASTPOWER,EQ,632.71,640.97,622.87,631.11,631.11,591.6,1021750,645388387.5,06-MAR-2024,5683,INE77908401011
EASTPOWER,EQ,637.31,642.71,633.47,638.86,638.86,631.11,1671079,1066727709.39,07-MAR-2024,9290,INE77908401011
EASTPOWER,EQ,640.34,641.69,638.2,639.55,639.55,638.86,706996,452345467.41,08-MAR-2024,3934,INE77908401011
EASTPOWER,EQ,659.91,666.73,653.97,660.78,660.78,639.55,1529619,1010303152.04,11-MAR-2024,8504,INE77908401011
EASTPOWER,EQ,668.64,674.34,662.2,667.89,667.89,660.78,377313,252099165.53,12-MAR-2024,2103,INE77908401011
EASTPOWER,EQ,664.06,668.53,660.38,664.84,664.84,667.89,566551,376520352.08,13-MAR-2024,3154,INE77908401011
EASTPOWER,EQ,650.93,655.97,639.77,644.76,644.76,664.84,615582,398178957.0,14-MAR-2024,3426,INE77908401011
EASTPOWER,EQ,647.64,656.73,643.65,652.71,652.71,644.76,762714,496549695.42,15-MAR-2024,4244,INE77908401011
EASTPOWER,EQ,635.65,642.61,631.98,638.92,638.92,652.71,419153,267351152.34,18-MAR-2024,2335,INE77908401011
EASTPOWER,EQ,658.6,664.58,650.16,656.12,656.12,638.92,581667,382128074.54,19-MAR-2024,3238,INE77908401011
EASTPOWER,EQ,659.32,671.66,646.32,658.64,658.64,656.12,309454,203890988.49,20-MAR-2024,1726,INE77908401011
EASTPOWER,EQ,647.34,650.11,645.04,647.81,647.81,658.64,301272,195119815.04,21-MAR-2024,1680,INE77908401011
EASTPOWER,EQ,676.99,688.32,671.16,682.45,682.45,647.81,507853,345666758.76,22-MAR-2024,2828,INE77908401011
EASTPOWER,EQ,702.0,711.81,691.23,701.03,701.03,682.45,98186,68863405.67,25-MAR-2024,552,INE77908401011
EASTPOWER,EQ,690.23,694.28,688.45,692.49,692.49,701.03,624416,431933523.84,26-MAR-2024,3475,INE77908401011
EASTPOWER,EQ,700.73,710.59,689.7,699.55,699.55,692.49,322908,226018378.24,27-MAR-2024,1800,INE77908401011
EASTPOWER,EQ,724.21,725.79,717.7,719.26,719.26,699.55,226188,163062699.0,28-MAR-2024,1263,INE77908401011
EASTPOWER,EQ,700.25,716.24,684.83,700.81,700.81,719.26,272680,191046879.47,29-MAR-2024,1521,INE77908401011
EASTPOWER,EQ,692.21,702.19,684.47,694.43,694.43,700.81,991076,687506117.61,01-APR-2024,5512,INE77908401011
EASTPOWER,EQ,708.49,712.89,706.63,711.02,711.02,694.43,484949,344401080.82,02-APR-2024,2701,INE77908401011
EASTPOWER,EQ,679.94,694.59,666.76,681.39,681.39,711.02,1114665,758990260.7,03-APR-2024,6199,INE77908401011
EASTPOWER,EQ,649.36,651.05,641.42,643.09,643.09,681.39,230755,148880049.27,04-APR-2024,1288,INE77908401011
EASTPOWER,EQ,640.82,651.28,632.78,643.21,643.21,643.09,259672,166819351.81,05-APR-2024,1449,INE77908401011
EASTPOWER,EQ,622.58,630.64,614.27,622.33,622.33,643.21,686198,427098784.51,08-APR-2024,3819,INE77908401011
EASTPOWER,EQ,620.92,623.94,613.35,616.35,616.35,622.33,417844,258177450.72,09-APR-2024,2328,INE77908401011
EASTPOWER,EQ,609.77,625.11,596.67,611.96,611.96,616.35,497812,304285925.63,10-APR-2024,2772,INE77908401011
EASTPOWER,EQ,612.04,630.09,593.54,611.57,611.57,611.96,263824,161389934.93,11-APR-2024,1472,INE77908401011
EASTPOWER,EQ,617.12,621.72,613.2,617.8,617.8,611.57,564192,348429934.08,12-APR-2024,3141,INE77908401011
EASTPOWER,EQ,652.01,665.17,639.29,652.44,652.44,617.8,1116048,727998110.4,15-APR-2024,6207,INE77908401011
EASTPOWER,EQ,618.37,627.31,611.49,620.41,620.41,652.44,392915,243503832.38,16-APR-2024,2189,INE77908401011
EASTPOWER,EQ,636.34,644.41,630.38,638.43,638.43,620.41,161344,102895522.56,17-APR-2024,903,INE77908401011
EASTPOWER,EQ,619.31,623.27,616.98,620.93,620.93,638.43,893733,554465994.98,18-APR-2024,4972,INE77908401011
EASTPOWER,EQ,615.25,623.79,607.05,615.59,615.59,620.93,229623,141327598.63,19-APR-2024,1282,INE77908401011
EASTPOWER,EQ,585.93,598.2,575.56,587.79,587.79,615.59,832720,488959305.33,22-APR-2024,4633,INE77908401011
EASTPOWER,EQ,574.28,577.75,566.58,570.02,570.02,587.79,329856,188496211.2,23-APR-2024,1839,INE77908401011
EASTPOWER,EQ,561.01,564.93,556.75,560.66,560.66,570.02,426020,238903495.6,24-APR-2024,2373,INE77908401011
EASTPOWER,EQ,554.58,559.05,551.2,555.66,555.66,560.66,1081973,600823213.48,25-APR-2024,6017,INE77908401011
EASTPOWER,EQ,559.72,560.93,556.98,558.2,558.2,555.66,1121483,626576290.38,26-APR-2024,6237,INE77908401011
EASTPOWER,EQ,542.63,549.13,538.59,545.06,545.06,558.2,326550,177728103.0,29-APR-2024,1821,INE77908401011
EASTPOWER,EQ,526.38,543.3,514.13,530.94,530.94,545.06,347967,184233447.93,30-APR-2024,1940,INE77908401011
EASTPOWER,EQ,566.53,571.73,558.34,563.5,563.5,530.94,350755,198009381.78,01-MAY-2024,1955,INE77908401011
EASTPOWER,EQ,556.55,567.31,544.98,555.71,555.71,563.5,194683,108243748.0,02-MAY-2024,1088,INE77908401011
EASTPOWER,EQ,579.67,587.57,571.28,579.17,579.17,555.71,353949,205056813.66,03-MAY-2024,1973,INE77908401011
EASTPOWER,EQ,554.49,558.34,546.06,549.88,549.88,579.17,525901,289995835.43,06-MAY-2024,2928,INE77908401011
EASTPOWER,EQ,562.18,565.18,560.22,563.21,563.21,549.88,844068,475100555.16,07-MAY-2024,4696,INE77908401011
EASTPOWER,EQ,554.96,564.98,541.03,550.98,550.98,563.21,528930,292143906.9,08-MAY-2024,2945,INE77908401011
EASTPOWER,EQ,563.48,567.07,562.3,565.89,565.89,550.98,828947,468426897.07,09-MAY-2024,4612,INE77908401011
EASTPOWER,EQ,563.49,570.68,559.64,566.8,566.8,565.89,756481,427946344.91,10-MAY-2024,4209,INE77908401011
EASTPOWER,EQ,583.61,586.78,577.97,581.13,581.13,566.8,374335,217847996.6,13-MAY-2024,2086,INE77908401011
EASTPOWER,EQ,595.2,603.76,586.74,595.3,595.3,581.13,348562,207487339.87,14-MAY-2024,1943,INE77908401011
EASTPOWER,EQ,579.14,584.85,575.85,581.55,581.55,595.3,616690,358142717.5,15-MAY-2024,3433,INE77908401011
EASTPOWER,EQ,613.41,619.54,608.69,614.81,614.81,581.55,1123362,690133700.16,16-MAY-2024,6247,INE77908401011
EASTPOWER,EQ,614.48,629.34,593.35,608.05,608.05,614.81,1152963,703591827.54,17-MAY-2024,6412,INE77908401011
EASTPOWER,EQ,593.36,603.81,584.87,595.29,595.29,608.05,603509,358880650.24,20-MAY-2024,3359,INE77908401011
EASTPOWER,EQ,562.37,574.39,546.0,557.92,557.92,595.29,976111,546072284.14,21-MAY-2024,5429,INE77908401011
EASTPOWER,EQ,561.39,569.54,557.81,565.93,565.93,557.92,459126,259142957.76,22-MAY-2024,2557,INE77908401011
EASTPOWER,EQ,567.0,573.13,562.51,568.63,568.63,565.93,513623,291784090.07,23-MAY-2024,2860,INE77908401011
EASTPOWER,EQ,579.35,581.91,576.95,579.51,579.51,568.63,992592,575164051.68,24-MAY-2024,5521,INE77908401011
EASTPOWER,EQ,598.84,601.71,591.67,594.52,594.52,579.51,1473661,878252833.97,27-MAY-2024,8194,INE77908401011
EASTPOWER,EQ,611.43,618.78,606.53,613.86,613.86,594.52,490107,300463363.73,28-MAY-2024,2729,INE77908401011
EASTPOWER,EQ,632.92,640.68,623.05,630.79,630.79,613.86,572510,361543881.73,29-MAY-2024,3187,INE77908401011
EASTPOWER,EQ,620.68,629.48,610.25,619.03,619.03,630.79,828630,513408099.6,30-MAY-2024,4610,INE77908401011
EASTPOWER,EQ,609.27,613.91,607.04,611.67,611.67,619.03,371009,226639504.53,31-MAY-2024,2068,INE77908401011
EASTPOWER,EQ,597.15,608.61,583.55,594.97,594.97,611.67,342703,204151604.13,03-JUN-2024,1910,INE77908401011
EASTPOWER,EQ,616.5,622.72,608.95,615.15,615.15,594.97,695392,428087951.15,04-JUN-2024,3870,INE77908401011
EASTPOWER,EQ,609.72,618.51,605.9,614.66,614.66,615.15,1153525,707137740.58,05-JUN-2024,6415,INE77908401011
EASTPOWER,EQ,592.65,603.07,585.04,595.43,595.43,614.66,910211,541132575.65,06-JUN-2024,5063,INE77908401011
EASTPOWER,EQ,607.1,609.92,600.32,603.12,603.12,595.43,1352252,817373228.91,07-JUN-2024,7519,INE77908401011
EASTPOWER,EQ,583.0,592.18,575.35,584.5,584.5,603.12,363600,212346036.0,10-JUN-2024,2027,INE77908401011
EASTPOWER,EQ,574.38,584.21,565.51,575.32,575.32,584.5,467662,268911885.49,11-JUN-2024,2605,INE77908401011
EASTPOWER,EQ,558.08,565.16,552.09,559.17,559.17,575.32,835059,466636536.26,12-JUN-2024,4646,INE77908401011
EASTPOWER,EQ,580.0,583.38,576.29,579.67,579.67,559.17,588082,340958181.96,13-JUN-2024,3274,INE77908401011
EASTPOWER,EQ,604.45,614.23,593.45,603.21,603.21,579.67,399790,241325237.7,14-JUN-2024,2228,INE77908401011
EASTPOWER,EQ,589.71,601.18,579.53,590.97,590.97,603.21,397479,234735198.24,17-JUN-2024,2215,INE77908401011
EASTPOWER,EQ,597.21,598.98,595.08,596.85,596.85,590.97,263500,157301595.0,18-JUN-2024,1470,INE77908401011
EASTPOWER,EQ,571.85,578.21,570.54,576.89,576.89,596.85,557036,320414534.35,19-JUN-2024,3101,INE77908401011
EASTPOWER,EQ,570.43,574.46,567.53,571.56,571.56,576.89,493214,281715616.57,20-JUN-2024,2747,INE77908401011
EASTPOWER,EQ,551.64,555.63,544.94,548.91,548.91,571.56,635288,349298283.41,21-JUN-2024,3536,INE77908401011
EASTPOWER,EQ,565.2,571.93,558.16,564.89,564.89,548.91,853115,482004287.57,24-JUN-2024,4746,INE77908401011
EASTPOWER,EQ,572.11,575.07,570.12,573.09,573.09,564.89,572967,328172578.92,25-JUN-2024,3190,INE77908401011
EASTPOWER,EQ,555.87,569.2,543.44,556.76,556.76,573.09,1201991,668867925.13,26-JUN-2024,6684,INE77908401011
EASTPOWER,EQ,561.38,565.32,553.7,557.62,557.62,556.76,753889,421333484.32,27-JUN-2024,4195,INE77908401011
EASTPOWER,EQ,559.27,563.96,553.88,558.56,558.56,557.62,119345,66689986.0,28-JUN-2024,670,INE77908401011
EASTPOWER,EQ,563.6,565.2,561.08,562.67,562.67,558.56,446500,251372058.33,01-JUL-2024,2487,INE77908401011
EASTPOWER,EQ,556.01,573.13,542.13,559.17,559.17,562.67,694043,387375473.5,02-JUL-2024,3862,INE77908401011
EASTPOWER,EQ,548.67,553.24,542.14,546.69,546.69,559.17,227523,124536230.87,03-JUL-2024,1271,INE77908401011
EASTPOWER,EQ,547.61,552.73,541.85,546.97,546.97,546.69,1002989,548818864.32,04-JUL-2024,5579,INE77908401011
EASTPOWER,EQ,529.95,535.28,522.09,527.4,527.4,546.97,504192,266342785.28,05-JUL-2024,2808,INE77908401011
EASTPOWER,EQ,513.03,523.58,507.18,517.67,517.67,527.4,806203,416116303.76,08-JUL-2024,4485,INE77908401011
EASTPOWER,EQ,512.48,518.18,506.32,512.01,512.01,517.67,453586,232313141.62,09-JUL-2024,2526,INE77908401011
EASTPOWER,EQ,523.79,528.52,518.94,523.67,523.67,512.01,475673,249114706.83,10-JUL-2024,2649,INE77908401011
EASTPOWER,EQ,516.15,519.38,513.78,517.01,517.01,523.67,752758,388967622.95,11-JUL-2024,4188,INE77908401011
EASTPOWER,EQ,544.51,550.83,538.21,544.52,544.52,517.01,251696,137053505.92,12-JUL-2024,1405,INE77908401011
EASTPOWER,EQ,536.57,547.14,523.73,534.26,534.26,544.52,673577,360392883.34,15-JUL-2024,3749,INE77908401011
EASTPOWER,EQ,506.92,514.43,497.53,505.01,505.01,534.26,333409,168590483.58,16-JUL-2024,1859,INE77908401011
EASTPOWER,EQ,505.83,513.58,497.35,505.09,505.09,505.01,978107,494276591.38,17-JUL-2024,5440,INE77908401011
EASTPOWER,EQ,483.56,490.79,471.84,479.0,479.0,505.09,561107,269636228.14,18-JUL-2024,3124,INE77908401011
EASTPOWER,EQ,480.06,483.18,476.11,479.23,479.23,479.0,266397,127739137.48,19-JUL-2024,1486,INE77908401011
EASTPOWER,EQ,498.51,504.82,487.56,493.81,493.81,479.23,747869,370491809.7,22-JUL-2024,4161,INE77908401011
EASTPOWER,EQ,494.58,499.34,490.48,495.23,495.23,493.81,204159,101062107.65,23-JUL-2024,1141,INE77908401011
EASTPOWER,EQ,491.16,497.71,485.96,492.49,492.49,495.23,401423,197521525.23,24-JUL-2024,2237,INE77908401011
EASTPOWER,EQ,484.22,485.42,482.8,484.0,484.0,492.49,739429,357937860.79,25-JUL-2024,4114,INE77908401011
EASTPOWER,EQ,479.31,489.85,468.08,478.6,478.6,484.0,390141,186816416.91,26-JUL-2024,2174,INE77908401011
EASTPOWER,EQ,473.24,482.18,463.86,472.78,472.78,478.6,644720,304913876.8,29-JUL-2024,3588,INE77908401011
EASTPOWER,EQ,487.1,492.07,483.38,488.33,488.33,472.78,1264070,616773461.53,30-JUL-2024,7029,INE77908401011
EASTPOWER,EQ,490.01,493.0,486.09,489.08,489.08,488.33,690819,338079910.41,31-JUL-2024,3844,INE77908401011
EASTPOWER,EQ,481.52,489.13,476.64,484.22,484.22,489.08,611515,295563544.95,01-AUG-2024,3404,INE77908401011
EASTPOWER,EQ,495.97,508.82,483.17,496.02,496.02,484.22,728465,361321068.22,02-AUG-2024,4054,INE77908401011
EASTPOWER,EQ,515.76,518.35,513.8,516.39,516.39,496.02,518085,267425115.3,05-AUG-2024,2885,INE77908401011
EASTPOWER,EQ,506.57,511.54,502.94,507.9,507.9,516.39,410571,208348359.66,06-AUG-2024,2287,INE77908401011
EASTPOWER,EQ,522.54,530.35,512.01,519.79,519.79,507.9,1613223,840032103.15,07-AUG-2024,8969,INE77908401011
EASTPOWER,EQ,518.33,524.36,511.3,517.32,517.32,519.79,667221,345393622.86,08-AUG-2024,3713,INE77908401011
EASTPOWER,EQ,522.5,527.98,517.64,523.12,523.12,517.32,316869,165695025.02,09-AUG-2024,1767,INE77908401011
EASTPOWER,EQ,535.41,542.48,531.33,538.38,538.38,523.12,435979,234293661.34,12-AUG-2024,2429,INE77908401011
EASTPOWER,EQ,540.0,557.43,522.59,540.02,540.02,538.38,822204,444001122.72,13-AUG-2024,4574,INE77908401011
EASTPOWER,EQ,549.8,554.77,543.77,548.73,548.73,540.02,994929,546305564.61,14-AUG-2024,5534,INE77908401011
EASTPOWER,EQ,559.37,565.15,555.19,560.96,560.96,548.73,981774,550218875.4,15-AUG-2024,5461,INE77908401011
EASTPOWER,EQ,572.72,583.41,560.27,570.92,570.92,560.96,263079,150358417.8,16-AUG-2024,1468,INE77908401011
EASTPOWER,EQ,558.98,573.84,546.71,561.52,561.52,570.92,1019690,571729986.1,19-AUG-2024,5671,INE77908401011
EASTPOWER,EQ,570.58,582.39,563.75,575.5,575.5,561.52,782352,448976165.76,20-AUG-2024,4353,INE77908401011
EASTPOWER,EQ,581.16,589.67,569.2,577.66,577.66,575.5,2067675,1196859889.25,21-AUG-2024,11494,INE77908401011
EASTPOWER,EQ,613.12,621.33,602.27,610.45,610.45,577.66,795420,486280017.0,22-AUG-2024,4426,INE77908401011
EASTPOWER,EQ,615.4,622.42,608.31,615.33,615.33,610.45,341920,210401611.73,23-AUG-2024,1906,INE77908401011
EASTPOWER,EQ,617.63,621.25,608.49,612.08,612.08,615.33,597405,366770825.7,26-AUG-2024,3325,INE77908401011
EASTPOWER,EQ,601.02,613.76,593.25,605.94,605.94,612.08,575451,347754630.15,27-AUG-2024,3203,INE77908401011
EASTPOWER,EQ,618.53,620.77,615.58,617.82,617.82,605.94,329692,203768338.55,28-AUG-2024,1838,INE77908401011
EASTPOWER,EQ,604.76,617.55,591.47,604.25,604.25,617.82,604976,365661610.51,29-AUG-2024,3367,INE77908401011
EASTPOWER,EQ,585.27,592.8,577.33,584.86,584.86,604.25,535247,313117710.84,30-AUG-2024,2980,INE77908401011
EASTPOWER,EQ,566.07,575.78,555.28,564.97,564.97,584.86,514757,291014438.24,02-SEP-2024,2866,INE77908401011
EASTPOWER,EQ,541.37,547.91,533.36,539.88,539.88,564.97,400071,216191700.55,03-SEP-2024,2229,INE77908401011
EASTPOWER,EQ,552.83,558.4,545.41,550.96,550.96,539.88,1186715,654580126.85,04-SEP-2024,6599,INE77908401011
EASTPOWER,EQ,555.43,561.16,548.77,554.49,554.49,550.96,646141,358483334.41,05-SEP-2024,3596,INE77908401011
EASTPOWER,EQ,569.84,576.2,566.44,572.78,572.78,554.49,174828,99967815.92,06-SEP-2024,978,INE77908401011
EASTPOWER,EQ,576.05,577.7,573.99,575.64,575.64,572.78,607051,349525801.28,09-SEP-2024,3379,INE77908401011
EASTPOWER,EQ,609.46,612.7,606.16,609.4,609.4,575.64,1464159,892287777.78,10-SEP-2024,8141,INE77908401011
EASTPOWER,EQ,592.27,599.4,586.49,593.6,593.6,609.4,346138,205316369.87,11-SEP-2024,1929,INE77908401011
EASTPOWER,EQ,631.03,641.46,618.9,629.3,629.3,593.6,459427,289386941.61,12-SEP-2024,2559,INE77908401011
EASTPOWER,EQ,607.38,613.47,598.85,604.91,604.91,629.3,713526,432213617.66,13-SEP-2024,3971,INE77908401011
EASTPOWER,EQ,628.22,637.08,617.79,626.63,626.63,604.91,405001,254003127.17,16-SEP-2024,2257,INE77908401011
EASTPOWER,EQ,616.41,621.83,613.59,618.99,618.99,626.63,372604,230320194.55,17-SEP-2024,2077,INE77908401011
EASTPOWER,EQ,590.5,596.64,586.91,593.04,593.04,618.99,518331,306953890.43,18-SEP-2024,2886,INE77908401011
EASTPOWER,EQ,608.93,614.84,605.71,611.61,611.61,593.04,822928,502578588.16,19-SEP-2024,4578,INE77908401011
EASTPOWER,EQ,626.69,638.14,616.65,628.08,628.08,611.61,473382,297105588.78,20-SEP-2024,2636,INE77908401011
EASTPOWER,EQ,618.97,626.58,610.01,617.61,617.61,628.08,663545,410115046.33,23-SEP-2024,3693,INE77908401011
EASTPOWER,EQ,642.41,644.75,638.29,640.62,640.62,617.61,514626,329988483.72,24-SEP-2024,2866,INE77908401011
EASTPOWER,EQ,636.73,643.36,626.94,633.54,633.54,640.62,298290,189298811.2,25-SEP-2024,1664,INE77908401011
EASTPOWER,EQ,659.4,669.64,644.0,654.16,654.16,633.54,994613,652399820.47,26-SEP-2024,5532,INE77908401011
EASTPOWER,EQ,663.11,670.61,659.42,666.91,666.91,654.16,262962,175039778.76,27-SEP-2024,1467,INE77908401011
EASTPOWER,EQ,672.01,684.91,659.68,672.56,672.56,666.91,413398,277961925.23,30-SEP-2024,2303,INE77908401011
EASTPOWER,EQ,691.31,693.83,689.37,691.88,691.88,672.56,334313,231242073.35,01-OCT-2024,1864,INE77908401011
EASTPOWER,EQ,675.49,697.37,656.57,678.37,678.37,691.88,440642,298507047.67,02-OCT-2024,2455,INE77908401011
EASTPOWER,EQ,682.31,690.48,673.79,681.96,681.96,678.37,1087499,741757692.92,03-OCT-2024,6048,INE77908401011
EASTPOWER,EQ,694.55,699.61,689.5,694.56,694.56,681.96,624301,433612421.56,04-OCT-2024,3475,INE77908401011
EASTPOWER,EQ,668.74,680.07,657.19,668.52,668.52,694.56,510615,341393784.9,07-OCT-2024,2843,INE77908401011
EASTPOWER,EQ,687.06,694.07,676.59,683.57,683.57,668.52,261805,179269228.38,08-OCT-2024,1461,INE77908401011
EASTPOWER,EQ,683.72,689.75,674.83,680.84,680.84,683.57,201039,137069730.46,09-OCT-2024,1123,INE77908401011
EASTPOWER,EQ,675.77,679.21,669.31,672.74,672.74,680.84,454030,305904225.93,10-OCT-2024,2529,INE77908401011
EASTPOWER,EQ,645.73,647.84,641.13,643.22,643.22,672.74,966986,622800226.45,11-OCT-2024,5379,INE77908401011
EASTPOWER,EQ,680.62,683.85,678.32,681.55,681.55,643.22,643108,438110893.92,14-OCT-2024,3579,INE77908401011
EASTPOWER,EQ,657.42,665.51,652.58,660.64,660.64,681.55,561700,370484213.67,15-OCT-2024,3127,INE77908401011
EASTPOWER,EQ,675.76,681.73,671.41,677.37,677.37,660.64,822092,556422008.97,16-OCT-2024,4574,INE77908401011
EASTPOWER,EQ,643.48,647.13,638.97,642.62,642.62,677.37,335952,215985780.48,17-OCT-2024,1873,INE77908401011
EASTPOWER,EQ,611.73,626.34,600.38,614.93,614.93,642.62,644306,395528714.97,18-OCT-2024,3586,INE77908401011
EASTPOWER,EQ,622.38,627.35,613.4,618.33,618.33,614.93,330165,204601049.4,21-OCT-2024,1841,INE77908401011
EASTPOWER,EQ,570.81,576.27,567.02,572.47,572.47,618.33,1092365,624745390.8,22-OCT-2024,6075,INE77908401011
EASTPOWER,EQ,556.19,569.07,543.59,556.46,556.46,572.47,412269,229375477.76,23-OCT-2024,2297,INE77908401011
EASTPOWER,EQ,603.75,609.9,599.56,605.7,605.7,556.46,573136,346777847.25,24-OCT-2024,3191,INE77908401011
EASTPOWER,EQ,614.32,621.62,608.69,615.97,615.97,605.7,658778,405429548.61,25-OCT-2024,3666,INE77908401011
EASTPOWER,EQ,611.59,619.06,608.57,616.02,616.02,615.97,986291,606125134.05,28-OCT-2024,5486,INE77908401011
EASTPOWER,EQ,616.19,630.39,603.59,617.76,617.76,616.02,646350,398957383.0,29-OCT-2024,3597,INE77908401011
EASTPOWER,EQ,603.86,614.51,590.03,600.63,600.63,617.76,529669,318714196.24,30-OCT-2024,2949,INE77908401011
EASTPOWER,EQ,597.54,606.52,590.45,599.41,599.41,600.63,739429,442765155.67,31-OCT-2024,4114,INE77908401011
EASTPOWER,EQ,608.76,615.99,598.72,605.92,605.92,599.41,236265,143383715.65,01-NOV-2024,1319,INE77908401011
EASTPOWER,EQ,611.0,617.17,601.59,607.73,607.73,605.92,166811,101559541.13,04-NOV-2024,933,INE77908401011
EASTPOWER,EQ,596.36,601.14,594.33,599.1,599.1,607.73,534812,319919190.28,05-NOV-2024,2978,INE77908401011
EASTPOWER,EQ,570.45,589.0,554.16,572.65,572.65,599.1,201232,115091959.31,06-NOV-2024,1124,INE77908401011
EASTPOWER,EQ,564.47,570.7,556.91,563.12,563.12,572.65,353503,199226042.4,07-NOV-2024,1970,INE77908401011
EASTPOWER,EQ,562.7,567.68,555.48,560.43,560.43,563.12,758294,425552065.15,08-NOV-2024,4219,INE77908401011
EASTPOWER,EQ,570.92,572.92,565.97,567.97,567.97,560.43,382661,217716251.49,11-NOV-2024,2132,INE77908401011
EASTPOWER,EQ,578.73,585.52,575.61,582.38,582.38,567.97,474683,275871519.11,12-NOV-2024,2644,INE77908401011
EASTPOWER,EQ,554.87,563.92,545.57,554.62,554.62,582.38,854319,473893597.03,13-NOV-2024,4753,INE77908401011
EASTPOWER,EQ,572.92,579.23,566.95,573.26,573.26,554.62,517582,296650398.03,14-NOV-2024,2882,INE77908401011
EASTPOWER,EQ,556.78,561.88,551.37,556.46,556.46,573.26,257557,143348499.49,15-NOV-2024,1437,INE77908401011
EASTPOWER,EQ,563.42,568.62,558.82,564.01,564.01,556.46,583448,328957706.53,18-NOV-2024,3248,INE77908401011
EASTPOWER,EQ,579.87,594.24,569.55,583.86,583.86,564.01,288995,168354037.25,19-NOV-2024,1612,INE77908401011
EASTPOWER,EQ,595.36,608.1,580.2,592.89,592.89,583.86,442193,262543249.89,20-NOV-2024,2463,INE77908401011
EASTPOWER,EQ,559.78,562.88,558.36,561.46,561.46,592.89,641909,360046758.1,21-NOV-2024,3573,INE77908401011
EASTPOWER,EQ,574.46,584.95,563.1,573.57,573.57,561.46,306981,176168209.74,22-NOV-2024,1712,INE77908401011
EASTPOWER,EQ,584.4,593.62,576.87,586.06,586.06,573.57,485710,284391300.17,25-NOV-2024,2705,INE77908401011
EASTPOWER,EQ,593.8,598.7,588.45,593.34,593.34,586.06,374911,222508428.8,26-NOV-2024,2089,INE77908401011
EASTPOWER,EQ,577.52,591.94,568.41,582.75,582.75,593.34,252056,146452937.87,27-NOV-2024,1407,INE77908401011
EASTPOWER,EQ,599.58,609.13,589.1,598.64,598.64,582.75,767457,459673486.53,28-NOV-2024,4270,INE77908401011
EASTPOWER,EQ,585.77,591.39,584.5,590.1,590.1,598.64,1265112,744725046.96,29-NOV-2024,7035,INE77908401011
EASTPOWER,EQ,593.71,597.32,590.46,594.06,594.06,590.1,286132,169947147.63,02-DEC-2024,1596,INE77908401011
EASTPOWER,EQ,605.61,606.85,603.59,604.84,604.84,594.06,562149,340152612.24,03-DEC-2024,3130,INE77908401011
EASTPOWER,EQ,613.88,631.87,592.65,610.54,610.54,604.84,420416,257162861.65,04-DEC-2024,2342,INE77908401011
EASTPOWER,EQ,590.97,598.74,581.82,589.57,589.57,610.54,160276,94569785.29,05-DEC-2024,897,INE77908401011
EASTPOWER,EQ,584.1,587.63,578.94,582.45,582.45,589.57,1866581,1088229166.87,06-DEC-2024,10376,INE77908401011
EASTPOWER,EQ,581.51,589.32,571.2,578.98,578.98,582.45,914789,530425155.17,09-DEC-2024,5089,INE77908401011
EASTPOWER,EQ,575.92,583.37,570.92,578.34,578.34,578.98,1238581,715334199.34,10-DEC-2024,6888,INE77908401011
EASTPOWER,EQ,547.52,560.37,537.96,550.75,550.75,578.34,214687,118012012.65,11-DEC-2024,1199,INE77908401011
EASTPOWER,EQ,542.34,547.82,537.9,543.38,543.38,550.75,292935,159073469.5,12-DEC-2024,1634,INE77908401011
EASTPOWER,EQ,531.24,542.02,523.48,534.21,534.21,543.38,466027,248502684.06,13-DEC-2024,2596,INE77908401011
EASTPOWER,EQ,530.02,536.65,521.56,528.17,528.17,534.21,218715,115655033.9,16-DEC-2024,1222,INE77908401011
EASTPOWER,EQ,517.73,526.32,511.27,519.83,519.83,528.17,966416,501705202.24,17-DEC-2024,5375,INE77908401011
EASTPOWER,EQ,504.63,510.75,497.01,503.11,503.11,519.83,321685,162008071.98,18-DEC-2024,1794,INE77908401011
EASTPOWER,EQ,506.62,510.41,501.13,504.92,504.92,503.11,422516,213576204.45,19-DEC-2024,2354,INE77908401011
EASTPOWER,EQ,508.05,509.94,502.52,504.4,504.4,504.92,446689,225854892.18,20-DEC-2024,2488,INE77908401011
